UID,Latitude,Longitude,Name,City,St,Zip,Cat,Elev,Comments,Pin
130823,46.72636,-120.392178,Road Grade,Yakima,WA,98901,Grade,,"2322 ft elev, Southbound: 5-6 percent grade descent for 4 miles.",roadgrade_pushpin
131508,39.658488,-79.78053,Road Grade,Bruceton Mills,WV,26525,Grade,,"2132 ft elev, East: 5 percent descent for 2.5 miles, West: 5 percent descent for 4 miles",roadgrade_pushpin
131532,39.384468,-79.159377,Road Grade,Elk Garden,WV,26717,Grade,,"2300 ft elev, North: 8 percent grade descent for 1.8 mi into Kitzmiller.",roadgrade_pushpin
131691,42.506085,-110.908363,Road Grade,Afton,WY,83110,Grade,,"7600 ft elev, 7 percent grade descent for 3 miles on both sides of summit",roadgrade_pushpin
131705,44.149972999999996,-107.07941299999999,Road Grade,Buffalo,WY,82834,Grade,,"9600 ft elev, West: A mix of 5-7 percent grade descent over about 20 miles, runaway ramp is at about 16 mile mark with 4 miles descent after it, East: 6-7 percent grade descents for 4 miles, then rolling hills for 20 miles, then 7 percent descent for 5 miles",roadgrade_pushpin
131729,41.341505,-106.3011,Road Grade,Centennial,WY,82055,Grade,,"10800 ft elev, East: A mix of 4-7 percent grade descents and rolling hills. A 7 percent for 4 miles is the longest., West: 3-6 percent grade descents followed by 10 miles of about 5 percent grade descent.",roadgrade_pushpin
131763,44.743411,-109.38293700000001,Road Grade,Cody,WY,82414,Grade,,"8200 ft elev, East: 7 percent grade descent for 11 miles, West: 7 percent grade descent for 8 miles and many switchbacks",roadgrade_pushpin
131764,44.972389,-109.462073,Road Grade,Cody,WY,82414,Grade,,"10800 ft elev, East: 6-8 percent grade for 22 miles of narrow road and hairpin turns., West: 6-8 percent grade for 21 miles of hairpin turns and curves",roadgrade_pushpin
131768,44.760082000000004,-107.452998,Road Grade,Dayton,WY,82836,Grade,,"8000 ft elev, East: 5-6 percent grade up and down for 13 miles. Then 5-7 percent grade descent for 9 miles.",roadgrade_pushpin
131780,43.752776000000004,-110.06829499999999,Road Grade,Dubois,WY,82513,Grade,,"9600 ft elev, West: 6 percent grade descent for 17 miles with rolling hills, East: 2-6 percent grade descents for 9 miles",roadgrade_pushpin
131817,41.45688,-109.49963100000001,Road Grade,Green River,WY,82935,Grade,,"7100 ft elev, North: 7 percent grade descent for 5 miles into Green River",roadgrade_pushpin
131824,41.113018,-106.037815,Road Grade,Jelm,WY,82063,Grade,,"8000 ft elev, East: 7 percent grade for 5 miles",roadgrade_pushpin
131831,42.53607,-108.73946399999998,Road Grade,Lander,WY,82520,Grade,,"7500 ft elev, East\/North towards Lander: 5 percent grade descent for 4 miles and 7 percent for 4 miles.",roadgrade_pushpin
131832,42.7001,-108.176994,Road Grade,Lander,WY,82520,Grade,,"6907 ft elev, North: 9 percent grade descent for 2 miles",roadgrade_pushpin
131846,41.243998,-105.439625,Road Grade,Laramie,WY,82070,Grade,,"9000 ft elev, West: 4-5 percent grade descent for 5 miles into Laramie, East: Reverse of West",roadgrade_pushpin
131854,44.793009000000005,-107.94014399999999,Road Grade,Lovell,WY,82431,Grade,,"7900 ft elev, Brake cooling turnout",roadgrade_pushpin
131855,44.809053000000006,-107.84139099999999,Road Grade,Lovell,WY,82431,Grade,,"9200 ft elev, A challenge for large vehicles or use extreme caution if you go, West: 10 percent grade descent for 10 miles followed by 8 percent grade for 4 miles. This point is a mandatory brake check turnout., East: reverse West for climb",roadgrade_pushpin
131867,41.428184,-109.540143,Road Grade,McKinnon,WY,82938,Grade,,"6800 ft elev, South: 5 percent grade descent for 3 miles",roadgrade_pushpin
131911,41.035728999999996,-109.38671399999998,Road Grade,Rock Springs,WY,82901,Grade,,"7000 ft elev, South: 9 percent grade descent for 2.5 miles",roadgrade_pushpin
131912,41.113245,-109.202242,Road Grade,Rock Springs,WY,82901,Grade,,"8000 ft elev, South: 6 percent grade descent for 4 miles",roadgrade_pushpin
131920,41.003836,-107.358148,Road Grade,Savery,WY,82332,Grade,,"6000 ft elev, North: Start of a 5-7 percent grade climb for 10 miles",roadgrade_pushpin
131921,44.639956,-107.50328799999998,Road Grade,Shell,WY,82441,Grade,,"9000 ft elev, West: 5-7 percent grade descent for 18 miles.",roadgrade_pushpin
131961,43.497453,-110.955141,Road Grade,Wilson,WY,83014,Grade,,"8600 ft elev, West: 10 percent grade descent for almost 3 miles, then 7 percent for 3.5 miles, East: 10 percent grade descent for 5.5 miles, then 6-7 percent grade.",roadgrade_pushpin
131967,44.434025,-110.639548,Road Grade,Yellowstone National Park,WY,82190,Grade,,"8250 ft elev, 5-6 percent grade short sections amidst the 17 mile stretch",roadgrade_pushpin
131968,44.466009,-110.129621,Road Grade,Yellowstone National Park,WY,82190,Grade,,"8800 ft elev, West: 5-6 percent grade descent in short sections and rolling hills, East: 6-7 percent grade descent for 4 miles and another mile at 5 percent",roadgrade_pushpin
131969,44.78546,-110.453374,Road Grade,Yellowstone National Park,WY,82190,Grade,,"8900 ft elev, North: 6 percent grade descent for 9 miles, South: 6 percent grade descent for 3 miles.",roadgrade_pushpin
131970,44.935276,-110.723355,Road Grade,Yellowstone National Park,WY,82190,Grade,,"7500 ft elev, North: 6 percent grade descent for 4 miles",roadgrade_pushpin
185910,38.769898,-120.924971,Road Grade,Lotus,CA,85603,Grade,,"1380 ft elev, Eastbound: 10 percent grade descent for 2.3 miles.",roadgrade_pushpin
187730,39.491194,-78.427299,Road Grade,Great Cacapon,WV,25422,Grade,,"1307 ft elev, Eastbound: opposite, Westbound: 7 percent climb followed by a 7 percent descent for 1 mile to Hwy 29",roadgrade_pushpin
187731,39.624953999999995,-78.231652,Road Grade,Berkeley Springs,WV,25411,Grade,,"760 ft elev, Eastbound: opposite, Westbound: 7 percent climb followed by a 7 percent descent for 1 mile total",roadgrade_pushpin
187732,39.626443,-78.253411,Road Grade,Berkeley Springs,WV,25411,Grade,,"955 ft elev, Eastbound: opposite, Westbound: a mix of short steep descents and climbs, mostly descending over a span of almost 2 miles",roadgrade_pushpin
187733,39.505417,-78.361251,Road Grade,Great Cacapon,WV,25422,Grade,,"677 ft elev, Eastbound: opposite, Westbound: a mix of short steep descents and climbs between 6-9 percent grades, over a span of almost 3.5 miles, then the next long climb begins",roadgrade_pushpin
187734,39.33126,-79.923665,Road Grade,Thornton,WV,26440,Grade,,"1623 ft elev, Eastbound: 8 percent descent for 1 mile with curves., Westbound: 8 percent grade descent for 1.4 mi with curves into town",roadgrade_pushpin
187735,39.331022,-79.74430600000001,Road Grade,Tunnelton,WV,26444,Grade,,"2575 ft elev, Eastbound: 8-9 percent descent for 3 mile with curves and hairpin turns, Westbound: 7 percent grade descent for 4 mi with curves",roadgrade_pushpin
187736,39.310852000000004,-79.59123000000001,Road Grade,Aurora,WV,26705,Grade,,"2750 ft elev, Eastbound: 4-5 percent descent for 2 miles., Westbound: 9 percent grade descent for 3 miles with curves. Brake check required for trucks, recommended for all.",roadgrade_pushpin
187737,39.280681,-79.303275,Road Grade,Gormania,WV,26720,Grade,,"2890 ft elev, Eastbound: opposite, Westbound: 9 percent grade descent for 2 miles into town.",roadgrade_pushpin
187738,39.304462,-79.409362,Road Grade,Oakland,MD,21550,Grade,,"2990 ft elev, Eastbound: opposite, Westbound: 9% grade descent for 1 mile",roadgrade_pushpin
187739,39.280344,-79.236786,Road Grade,Mount Storm,WV,26739,Grade,,"2830 ft elev, Eastbound: 9 percent descent for 5 miles with curves and hairpin turns., Westbound: opposite",roadgrade_pushpin
187740,39.361352000000004,-79.002815,Road Grade,New Creek,WV,26743,Grade,,"1385 ft elev, Eastbound: 9 percent descent for 1 mile., Westbound: 9 percent descent for 1 mile.",roadgrade_pushpin
187741,39.330436999999996,-78.709582,Road Grade,Romney,WV,26757,Grade,,"1420 ft elev, Eastbound: 7-8 percent descent for 1 mile., Westbound: 7-8 percent descent for 2.5 miles.",roadgrade_pushpin
187742,39.278296000000005,-78.503393,Road Grade,Augusta,WV,26704,Grade,,"1585 ft elev, Eastbound: 7 percent descent for 2 miles., Westbound: 5-6 percent descent for 2 miles.",roadgrade_pushpin
187743,39.438786,-79.229857,Road Grade,Kitzmiller,WV,21538,Grade,,"2960 ft elev, Northbound: Opposite., Southbound: Grade of at least 5 percent for 5 miles. 11 percent grade descent for last 1.5 miles.",roadgrade_pushpin
187744,39.085563,-78.51064000000001,Road Grade,Wardensville,WV,26851,Grade,,"2140 ft elev, Eastbound: 6 percent descent for 2 miles follwed by 1.5 mi of varying milder grades from 3-5 percent and then 8 percent for a little less than 1 mile., Westbound: 10 percent grade descent for 2 miles and then 5-6 percent for 1.5 miles.",roadgrade_pushpin
187745,39.100029,-78.835813,Road Grade,Baker,WV,26801,Grade,,"2135 ft elev, Eastbound: A couple of 5-6 percent descents for 1 and 2 miles., Westbound: 6 percent grade descent for 2 miles and then 8 percent for 3 miles with two short breaks.",roadgrade_pushpin
187746,39.209981,-79.204685,Road Grade,Keyser,WV,26726,Grade,,"2730 ft elev, Eastbound: opposite, Westbound: 9 percent grade descent for 4 miles with curves and mining truck traffic.",roadgrade_pushpin
187747,39.693922,-79.259507,Road Grade,Accident,MD,21520,Grade,,"2740 ft elev, Westbound: This starts a stretch of varying grades of 4-6% for almost 10 miles.",roadgrade_pushpin
187748,39.662988,-79.489828,Road Grade,Bruceton Mills,WV,26525,Grade,,"2400 ft elev, Eastbound: 6 percent grade descent for 2 miles., Westbound: 6 percent grade descent for 1.8 miles.",roadgrade_pushpin
187750,39.457135,-79.602537,Road Grade,Terra Alta,WV,26764,Grade,,"2705 ft elev, Westbound: Nearly 10 percent grade descent for 4 miles.",roadgrade_pushpin
187752,39.184863,-79.781566,Road Grade,Parsons,WV,26287,Grade,,"2650 ft elev, Eastbound: A descent for about 10 miles including grades between 5-8 percent and many curves., Westbound: A mostly long descent for almost 10 miles, much of it around 5-6 percent including a 8 percent grade descent for 2 miles and many curves.",roadgrade_pushpin
187753,39.132079,-79.583089,Road Grade,Hambleton,WV,26269,Grade,,"3445 ft elev, Southbound: a 7 percent grade descent for almost 8 miles with many curves and hairpin turns. One brake check area., Northbound: Rolling hills from summit",roadgrade_pushpin
187754,39.017763,-79.512052,Road Grade,Davis,WV,26260,Grade,,"2665 ft elev, Much of this one is narrow, one lane without stripes, dropoffs and just not recommended in a big rig. You do not want to encounter another rig in opposite direction. Checkout streetview. Southbound: mostly steep climbs in opposite of Northbound but there is also one 11 percent descent for 1 mile., Northbound: 11 percent grade descent for 1.8 miles. Another 9 percent grade for 1 mi. Another 11 percent grade for 1 mi. Other grades around 6 percent.",roadgrade_pushpin
187755,38.580155,-79.168639,Road Grade,Brandywine,WV,26802,Grade,,"3425 ft elev, Many curves and hairpins. Eastbound: 8 percent grade for 4 miles, Westbound: 9 percent grade for 4 miles",roadgrade_pushpin
187756,38.669482,-79.25293,Road Grade,Brandywine,WV,26802,Grade,,"2320 ft elev, Many curves and hairpins. Eastbound: 8 percent grade for almost 3 miles, Westbound: 5 percent grade for 3 miles",roadgrade_pushpin
187757,38.711314,-79.402602,Road Grade,Riverton,WV,26814,Grade,,"3585 ft elev, Many curves and hairpins. Eastbound: 9 percent grade for almost 5 miles, Westbound: 9 percent grade for 3 miles",roadgrade_pushpin
187758,38.917115,-79.78505,Road Grade,Elkins,WV,26241,Grade,,"2625 ft elev, Westbound: 7 percent grade for 2 miles",roadgrade_pushpin
187759,38.917674,-79.66635699999999,Road Grade,Bowden,WV,26254,Grade,,"3020 ft elev, Westbound: 9 percent grade for 3.5 miles",roadgrade_pushpin
187760,38.892606,-79.615382,Road Grade,Bowden,WV,26254,Grade,,"3190 ft elev, Westbound: 8 percent grade for 2.5 miles",roadgrade_pushpin
187761,38.876419,-79.576616,Road Grade,Harman,WV,26270,Grade,,"3365 ft elev, Eastbound: 7 percent grade descent for 5 miles plus a lighter grade for another couple miles, Westbound: 9 percent grade for 2 miles",roadgrade_pushpin
187762,38.893063,-79.46768399999999,Road Grade,Harman,WV,26270,Grade,,"3285 ft elev, Eastbound: 9 percent grade descent for almost 5 miles, Westbound: 6 percent grade descent average for 5 miles. 7 percent the first 2.5 miles.",roadgrade_pushpin
187763,38.612178,-79.628703,Road Grade,Bartow,WV,24920,Grade,,"3935 ft elev, Northbound: 8 percent grade descent for 6 miles, followed by another nearly 10 miles at lighter grades less than 3 percent, Southbound: rolling hills with some 7 percent grades",roadgrade_pushpin
187764,38.631434000000006,-79.926017,Road Grade,Valley Head,WV,26294,Grade,,"3800 ft elev, Northbound: 8-9 percent grade descent for 4.5 miles then another 5 miles of lighter grade, about 3 percent., Southbound: rolling hills for 5.5 miles includes 8 percent descent for 2 miles and 10 percent descent for 2 miles.",roadgrade_pushpin
187765,38.717451000000004,-80.131498,Road Grade,Mill Creek,WV,26280,Grade,,"2365 ft elev, Point is in between two summits. Mostly a local mining route with hairpin turns and best to avoid with big rigs. Eastbound: 9 percent grade descent for 3 miles followed by a 9 percent climb for 3 miles followed by a 8-9 percent grade descent for 3 miles. And then another 9 percent descent for 2 miles further down road., Westbound: 9 percent grade descent for 3 miles followed by a 9 percent climb for 3 miles followed by a 9 percent grade descent for 3 miles.",roadgrade_pushpin
187766,38.608261999999996,-80.385021,Road Grade,Hacker Valley,WV,26222,Grade,,"2095 ft elev, Between these towns is about 40 miles of non-stop steep climbs and descents and hairpins. Northbound: Includes a 8 percent grade descent for 2 miles, then a 10 percent climb for 1.75 miles. Then about 6 miles of rolling descents. Then about 4 miles of climbing at 5-8 percent grades, followed by 8 percent descent for 2 miles. Then some short climbs and descents at 5-7 percent followed by a 8 percent climb for 2 miles and then rolling grades and on into town.",roadgrade_pushpin
187767,38.558444,-80.161302,Road Grade,Valley Head,WV,26294,Grade,,"3855 ft elev, Eastbound: mostly climbing with rolling grades after a 7 mile climb with grades up to 7 percent out of Webster Springs. There are some 8 percent grades up to 1.5 miles., Westbound: mostly climbing with rolling grades and then a 7 mile, 5-7 percent grade descent into Webster Springs.",roadgrade_pushpin
187768,38.33146,-80.224137,Road Grade,Marlinton,WV,24954,Grade,,"3040 ft elev, No trucks allowed. This point is at the lowest point between climbs. Northbound: Rolling grades as high as 8 percent over the first 9 miles. 8 percent grade descent for 4.5 miles followed by a 8 percent grade climb for 2.5 miles. Then another 5-6 miles of rolling grades at 5-6 percent. There is a short descent, less than a mile, as high as 10 percent., Southbound: Opposite.",roadgrade_pushpin
187769,38.306683,-80.09445699999999,Road Grade,Marlinton,WV,24954,Grade,,"3525 ft elev, Northbound: a short 9 percent grade climb for half mile just out of town. Then a mild climb. Then the big climb of 7-9 percent grade for over 3 miles. Lots of curves. Followed by a 8 percent grade descent for 1 mile and then rolling hills., Southbound: opposite with the big descent instead of climb.",roadgrade_pushpin
187770,38.475132,-79.699061,Road Grade,Bartow,WV,24920,Grade,,"4270 ft elev, Eastbound: 9 percent grade descent for 4 miles, Westbound: 8 percent grade descent for 3 miles",roadgrade_pushpin
187771,38.433594,-79.64870400000001,Road Grade,Monterey,VA,24465,Grade,,"3665 ft elev, Eastbound: 9% grade descent for 2 miles, Westbound: 9% grade descent for 1.25 mi",roadgrade_pushpin
187772,38.435745000000004,-79.593484,Road Grade,Monterey,VA,24465,Grade,,"3890 ft elev, Eastbound: 9% grade descent for 2 miles, Westbound: 9% grade descent for 2 mi",roadgrade_pushpin
187773,38.406954999999996,-79.55278299999999,Road Grade,Monterey,VA,24465,Grade,,"3400 ft elev, Eastbound: 7% grade descent for 2 miles, Westbound: 7% grade descent for 2 mi",roadgrade_pushpin
187774,38.323371,-79.458264,Road Grade,Head Waters,VA,24442,Grade,,"2695 ft elev, Eastbound: 7% grade descent for 2 miles, Westbound: 7% grade descent for 2 mi",roadgrade_pushpin
187775,38.31098,-79.384211,Road Grade,Augusta,VA,24485,Grade,,"2915 ft elev, Eastbound: 9% grade descent for 1.9 miles, Westbound: 9% grade descent for 2.1 miles",roadgrade_pushpin
187776,38.184998,-80.280668,Road Grade,Hillsboro,WV,24946,Grade,,"3980 ft elev, Westbound: 6 percent grade descent for 2 miles, followed by around 7-8 percent for 3.5 miles",roadgrade_pushpin
187777,38.019614000000004,-80.353073,Road Grade,Renick,WV,24966,Grade,,"2480 ft elev, Northbound: 7 percent grade descent for 1 mile, Southbound: 7 percent grade descent for 2 miles",roadgrade_pushpin
187778,38.069309000000004,-80.289764,Road Grade,Hillsboro,WV,24946,Grade,,"3095 ft elev, Southbound: 7-8 percent grade descent for 3.5 miles",roadgrade_pushpin
187779,38.069309000000004,-80.289764,Road Grade,Hillsboro,WV,24946,Grade,,"3095 ft elev, Southbound: 7-8 percent grade descent for 3.5 miles",roadgrade_pushpin
187780,38.106716,-80.273542,Road Grade,Hillsboro,WV,24946,Grade,,"3090 ft elev, Northbound: 7-8 percent grade descent for 3.5 miles",roadgrade_pushpin
187781,38.220676,-80.606821,Road Grade,Richwood,WV,26261,Grade,,"2900 ft elev, Eastbound: 7-8 percent grade descent for 3 miles into Fenwick with a junction and stop sign at bottom of hill",roadgrade_pushpin
187782,37.972440999999996,-80.81540600000001,Road Grade,Fayetteville,WV,25840,Grade,,"3160 ft elev, Eastbound: 8 percent grade descent for 3 miles into Rainelle",roadgrade_pushpin
187783,37.985261,-80.844773,Road Grade,Fayetteville,WV,25840,Grade,,"3155 ft elev, Eastbound: 8 percent grade descent for 1 mile, Westbound: 8 percent grade descent for 1.5 mi",roadgrade_pushpin
187784,38.139094,-81.16707,Road Grade,Gauley Bridge,WV,25085,Grade,,"1300 ft elev, Westbound: 7-8 percent grade descent for 2.5 mi, ends about 2 mi outside of Gauley Bridge",roadgrade_pushpin
187785,37.846981,-81.132924,Road Grade,Beckley,WV,25801,Grade,,"2210 ft elev, Northbound: 9 percent grade descent for almost 4 miles",roadgrade_pushpin
187786,37.912110999999996,-80.95338100000001,Road Grade,Danese,WV,25831,Grade,,"2785 ft elev, Southbound: a mix of mild grade descents on up to short 8-9 percent grade descent, spread out over almost 12 miles",roadgrade_pushpin
187787,37.772298,-80.981565,Road Grade,Shady Spring,WV,25918,Grade,,"2740 ft elev, Eastbound: 7 percent grade descent for 5.5 mi",roadgrade_pushpin
187790,37.840218,-80.751478,Road Grade,Grassy Meadows,WV,24943,Grade,,"2625 ft elev, Westbound: 7 percent grade descent for 2 mi, then 6 percent for 1.5 mi and then milder grades for the next 4 miles",roadgrade_pushpin
187792,37.578746,-81.116807,Road Grade,Flat Top,WV,25841,Grade,,"3215 ft elev, Southbound: 6 percent grade descent for 2.5 miles followed by a short break and then another 6 percent grade descent for 2.5 miles",roadgrade_pushpin
187793,37.474368,-81.27794899999999,Road Grade,Herndon,WV,24726,Grade,,"3005 ft elev, Northbound: 8 percent grade descent for 4 miles, Southbound: 7 percent grade descent for 2.5 miles",roadgrade_pushpin
187794,37.789132,-81.501536,Road Grade,Wharton,WV,25208,Grade,,"3455 ft elev, Eastbound: 8 percent grade descent for 1 mi, short break, then 9 percent grade for 1 mi, break of 1.5 mi for smaller hills, then 10 percent for 1 mile, break, 11 percent for 0.8 mi, break, 10 percent grade for 0.60 mi and then some lesser grades for the next couple of miles., Westbound: 6-8 percent grade descent for 2.5 mi to junction with 85 and stop sign",roadgrade_pushpin
187795,37.782762,-81.539676,Road Grade,Oceana,WV,24870,Grade,,"2885 ft elev, Northbound: 10 percent grade descent for 4 miles, Southbound: 10 percent grade descent for 2.5 miles, follwed by another 7 miles of lesser grade descent.",roadgrade_pushpin
187796,37.718821000000005,-81.657234,Road Grade,Oceana,WV,24870,Grade,,"1975 ft elev, Northbound: 8 percent grade descent for 2 miles, Southbound: 9 percent grade descent for 2.5 miles",roadgrade_pushpin
187797,37.626795,-82.020257,Road Grade,Delbarton,WV,25670,Grade,,"2295 ft elev, Eastbound: Many short climbs and descents up into the 8-9 percent range, Westbound: Many short climbs and descents up into the 8-9 percent range",roadgrade_pushpin
187798,37.70554,-82.202265,Road Grade,Williamson,WV,25670,Grade,,"1245 ft elev, Southeastbound: 11 percent grade descent for 1.5 mi",roadgrade_pushpin
187799,37.330712,-81.88203,Road Grade,Jolo,WV,24850,Grade,,"2385 ft elev, Eastbound: 8 percent grade descent for 3 mi, Westbound: 7-9 percent grade descent for 2.5 mi with one short break in the middle",roadgrade_pushpin
187800,38.817864,-81.68647299999999,Road Grade,Ripley,WV,25271,Grade,,"912 ft elev, West: 7 percent grade descent for 1 mi",roadgrade_pushpin
187801,38.813625,-81.656803,Road Grade,Ripley,WV,25271,Grade,,"855 ft elev, East: 9 percent grade descent for 1 mi",roadgrade_pushpin
187802,38.788542,-81.411519,Road Grade,Ripley,WV,25271,Grade,,"1030 ft elev, East: varying grade descents from 2-7 percent over about 5 mi, West: 9 percent grade descent for 1 mi. There are two more short 5-7 percent grade descents a few miles west of here.",roadgrade_pushpin
187803,38.793113,-81.305386,Road Grade,Spencer,WV,25276,Grade,,"1070 ft elev, East: 10 percent grade descents for half mile, followed by a short climb and then another mild descent for over 4 miles., West: 6-7 percent grade descent for 2 mi with a couple short breaks.",roadgrade_pushpin
187804,38.790437,-81.168037,Road Grade,Arnoldsburg,WV,25234,Grade,,"1050 ft elev, East: 8 percent grade descent for 1 mi, West: 9 percent grade descent for half mi",roadgrade_pushpin
187805,38.801318,-81.069847,Road Grade,Millstone,WV,25261,Grade,,"1195 ft elev, West: 9-10 percent grade descent for 1 mi",roadgrade_pushpin
187806,38.808261,-81.050449,Road Grade,Millstone,WV,25261,Grade,,"1210 ft elev, East: 9 percent grade descent for 1.2 mi",roadgrade_pushpin
187807,38.930531,-80.853362,Road Grade,Glenville,WV,26351,Grade,,"1105 ft elev, East: 9 percent grade descent for 0.80 mi, West: 8 percent grade descent for 0.80 mi. There are two more summits futher west of this point, within 6 miles. Each has a half mile climb and descent of about 7-8 percent on each side.",roadgrade_pushpin
187808,38.990520000000004,-80.724903,Road Grade,Linn,WV,26384,Grade,,"1080 ft elev, East: 7 percent grade descent for just under 1 mi, West: a 1 mile descent with grades as high as 12 percent for a quarter mile, otherwise mostly 5-7 percent.",roadgrade_pushpin
187809,39.265644,-80.924109,Road Grade,Pennsboro,WV,26415,Grade,,"940 ft elev, Lots of up and down. There are about a dozen summits along this 67 mile stretch, most are just up to 5 percent grade for distances less than a mile.",roadgrade_pushpin
187818,45.50158,-111.69408100000001,Road Grade,Ennis,MT,59729,Grade,,"5668 ft elev, North: A 6 percent average grade spread over 3.5 miles, with a 9 percent grade for over half a mile and 6-7 percent grades, South: a mild grade for a half mile and then a 7-8 percent grade for half mile, some milder grades and the a 7 percent grade for almost a mile",roadgrade_pushpin
189103,,,Road Grade,Redford,TX,79846,Grade,,"2650 ft elev, Eastbound: 5-6 percent grade ascent for 0.6 miles",roadgrade_pushpin
189104,29.318935999999997,-103.978524,Road Grade,Redford,TX,79846,Grade,,"2640 ft elev, Eastbound: 6-7 percent grade ascent for 0.7 miles",roadgrade_pushpin
189105,29.296898,-103.948512,Road Grade,Redford,TX,79846,Grade,,"2800 ft elev, Eastbound: 7 percent grade ascent for 0.5 mi followed by 13 percent grade ascent for 0.5 miles, Westbound: reverse",roadgrade_pushpin
189106,29.318894,-103.65331,Road Grade,Terlingua,TX,79852,Grade,,"3070 ft elev, Eastbound: 7 percent grade ascent for 0.5 mi followed by 11 percent descent for 0.50 mile",roadgrade_pushpin
189107,29.316011,-103.610485,Road Grade,Terlingua,TX,79852,Grade,,"2785 ft elev, Eastbound: 9 percent grade ascent for 0.25 mi",roadgrade_pushpin
189108,29.337584999999997,-103.319378,Road Grade,Big Bend National Park,TX,79834,Grade,,"3675 ft elev, Eastbound: 7 percent grade ascent for 0.7 mile",roadgrade_pushpin
189109,29.2152,-103.37203000000001,Road Grade,Big Bend National Park,TX,79834,Grade,,"3600 ft elev, Southbound: 7 percent grade ascent for 3 miles",roadgrade_pushpin
189110,29.271671,-103.153098,Road Grade,Big Bend National Park,TX,79834,Grade,,"2990 ft elev, Southbound: 4 percent grade descent for 5 miles",roadgrade_pushpin
191022,36.993990000000004,-104.48055699999999,Road Grade,Trinidad,CO,81082,Grade,,"7600 ft elev, Northbound: 7 percent grade descent for 2.5 miles, Southbound: 6 percent grade descent for 1.4 miles, follow by two descents averaging around 4 percent for 3.5 miles",roadgrade_pushpin
191023,37.641294,-104.77595500000001,Road Grade,Walsenburg,CO,8089,Grade,,"6200 ft elev, Northbound: 5 percent grade descent for 1 mi",roadgrade_pushpin
191024,37.93197,-104.81904300000001,Road Grade,Colorado City,CO,81019,Grade,,"6050 ft elev, Northbound: 6 percent grade descent for 1.6 mi",roadgrade_pushpin
191703,48.528071999999995,-113.308122,Road Grade,Cut Bank,MT,59427,Grade,,"5967 ft elev, Southbound: 6 percent grade descent for 3.8 miles, Northbound: 6 percent grade descent for 3.8 miles",roadgrade_pushpin
191704,48.487111999999996,-113.356242,Road Grade,East Glacier Park,MT,59434,Grade,,"5797 ft elev, Westbound: 6 percent grade climb for 1.2 miles, Eastbound: 6 percent grade descent for 1.2 miles",roadgrade_pushpin
191808,37.927468,-104.821078,Road Grade,Colorado City,CO,81019,Grade,,"6115 ft elev, Northbound: 6 percent grade descent for 1.5 mi",roadgrade_pushpin
191885,32.872741999999995,-84.67731500000001,Road Grade,Warm Springs,GA,31830,Grade,,Northbound: From 7-11 percent grade descent for almost 2 miles with runaway ramp closer to end. Signage will say 10 percent.,roadgrade_pushpin
192089,37.073840000000004,-106.83263000000001,Road Grade,Pagosa Springs,CO,81147,Grade,,To be detailed,roadgrade_pushpin
192099,40.646659,-120.26021899999999,Road Grade,Litchfield,CA,96117,Grade,,"To be detailed, estimate 6 percent grade southbound",roadgrade_pushpin
192106,40.93464,-109.70141000000001,Road Grade,Manila,UT,84046,Grade,,"6660 ft elev, North: 7 percent grade descent for 2 miles with a curve.",roadgrade_pushpin
192156,48.1207,-112.3726,Road Grade,Pendroy,MT,59467,Grade,,"4450 ft elev, To be detailed",roadgrade_pushpin
192157,47.574036,-112.346745,Road Grade,Fairfield,MT,59422,Grade,,"4285 ft elev, To be detailed",roadgrade_pushpin
192158,41.502885,-109.483047,Road Grade,Green River,WY,82935,Grade,,"6360 ft elev, To be detailed",roadgrade_pushpin
192161,40.146189,-108.961633,Road Grade,Rangely,CO,81648,Grade,,"5785 ft elev, Northbound: 6 perent grade descent for less than half a mile. Southbound has a couple of short steeper descents with one about 7 percent for less than half a mile followed by about 5 miles of overall descent from 1-2 percent grades. The road is a bit rough at times and lack of shoulder making it seem worse in bigger rigs",roadgrade_pushpin
192162,36.238883,-106.400227,Road Grade,Rito,NM,87530,Grade,,"6305 ft elev, To be detailed",roadgrade_pushpin
192163,45.98118,-111.592875,Road Grade,Toston,MT,59752,Grade,,"4515 ft elev, 5 percent grade, To be detailed",roadgrade_pushpin
192164,42.059878999999995,-110.162884,Road Grade,Kemmerer,WY,83101,Grade,,"6775 ft elev, To be detailed",roadgrade_pushpin
192165,47.267306,-112.213702,Road Grade,Augusta,MT,59648,Grade,,"4355 ft elev, To be detailed",roadgrade_pushpin
192166,47.234158,-112.22836000000001,Road Grade,Augusta,MT,59648,Grade,,"4355 ft elev, To be detailed",roadgrade_pushpin
193626,46.716756,-92.221113,Road Grade,Duluth,MN,55810,Grade,,"1284 ft elev, South: 10 percent grade for 0.50 mile, North: 6 percent grade for 0.50 mile",roadgrade_pushpin
193627,46.726155,-92.217015,Road Grade,Duluth,MN,55810,Grade,,"1185 ft elev, Northbound\/Eastbound: 6 percent grade descent for about 4 miles followed by a very short 8 percent grade, Southbound opposite.",roadgrade_pushpin
193628,37.832297,-120.24411599999999,Road Grade,Groveland,CA,95321,Grade,,"3070 ft elev, Westbound: 7 percent grade descent for about 12 miles",roadgrade_pushpin
